protein,gene_symbol,display_label,cluster,mean_value,sd_value,max_abs_value,non_na_fraction
Q9P0U1,TOMM7,TOMM7,Cluster_6,-0.06428734076804633,0.2119075174530705,0.9371238838110614,1.0
P17152,TMEM11,TMEM11,Cluster_6,-0.10528889091671433,0.2033686976216831,0.9344584603788064,1.0
P05026,ATP1B1,ATP1B1,Cluster_6,0.1338825735877158,0.20084673337362896,0.9254155884368452,1.0
O60488,ACSL4,ACSL4,Cluster_6,-0.007515488241043032,0.20561516665963972,0.9246689565328836,1.0
P21860,ERBB3,ERBB3,Cluster_6,0.11105356122783838,0.2535660331898347,0.92293310680369,1.0
Q9UBQ6,EXTL2,EXTL2,Cluster_6,0.1024072119738197,0.24478386415724018,0.9216787776382382,1.0
Q08170,SRSF4,SRSF4,Cluster_6,-0.18920659120563096,0.2021250503335311,0.9105577596274728,1.0
Q93045,STMN2,STMN2,Cluster_6,-0.016364874641949488,0.24550668672980314,0.905980844319533,1.0
Q86YS6,RAB43,RAB43,Cluster_6,0.11803724278187196,0.20289014907049285,0.9036294295055568,1.0
Q5BJF2,TMEM97,TMEM97,Cluster_6,0.04317492740838429,0.21552919118336972,0.9034283349408732,1.0
Q8NHZ8,CDC26,CDC26,Cluster_6,0.11465812320621913,0.23819393929438057,0.8999274696470074,1.0
Q15738,NSDHL,NSDHL,Cluster_6,0.06451326527251876,0.24668130752828488,0.8961342770799554,1.0
P18510,IL1RN,IL1RN,Cluster_6,0.2546049528598893,0.2708064547752037,0.8934643931198103,1.0
Q15427,SF3B4,SF3B4,Cluster_6,-0.23392920468551753,0.22040630726653518,0.8923832654012607,1.0
Q9NP58,ABCB6,ABCB6,Cluster_6,-0.03000304532518184,0.21375299376128826,0.8913083057255946,1.0
P52657,GTF2A2,GTF2A2,Cluster_6,-0.01807322653021776,0.2664627203740082,0.8871503144626978,1.0
Q9Y5W7,SNX14,SNX14,Cluster_6,-0.07597583907724842,0.20526540980716923,0.885598419688792,1.0
O15155,BET1,BET1,Cluster_6,0.11720723742477179,0.20131329629282713,0.8835537729099094,1.0
Q5VUB5,FAM171A1,FAM171A1,Cluster_6,0.15979631597177038,0.20636699163287042,0.8799050158096726,1.0
P10644,PRKAR1A,PRKAR1A,Cluster_6,0.07178195011702952,0.20774894008176822,0.8770714042604446,1.0
Q8TAV3,CYP2W1,CYP2W1,Cluster_6,0.11287643776948986,0.26375421975152763,0.8646370633966391,1.0
O95059,RPP14,RPP14,Cluster_6,-0.03508514052559561,0.2201797286488146,0.8601632221410256,1.0
Q9BWD1,ACAT2,ACAT2,Cluster_6,0.12435363793376153,0.22426449862170095,0.8595476921865313,1.0
Q9NPF0,CD320,CD320,Cluster_6,-0.018291688268368307,0.21114242528679295,0.8558740595105583,1.0
P53396,ACLY,ACLY,Cluster_6,0.13419553803489292,0.2095782480497166,0.8552459982871063,1.0
Q86WC4,OSTM1,OSTM1,Cluster_6,0.018672718847006192,0.2647484662993556,0.838697132380382,1.0
Q5BKY9,FAM133B,FAM133B,Cluster_6,-0.373492275987671,0.22318935977139448,0.8376035803414617,1.0
O75891,ALDH1L1,ALDH1L1,Cluster_6,0.06442588295673127,0.209476766531041,0.8364589373229343,1.0
Q96AQ6,PBXIP1,PBXIP1,Cluster_6,-0.08905512616435826,0.24974014670842437,0.831270005013554,1.0
Q9H0W9,BKGD,BKGD,Cluster_6,0.06132642306271074,0.23666445023707694,0.8275158749954059,1.0
P51790,CLCN3,CLCN3,Cluster_6,-0.001404032736943889,0.23503637871438543,0.8273804977963799,1.0
P36897,TGFBR1,TGFBR1,Cluster_6,0.07840069853758538,0.21447182332599346,0.8225101378909123,1.0
O95747,OXSR1,OXSR1,Cluster_6,-0.0800764928190275,0.21740210250909658,0.8222788741174121,1.0
Q9H082,RAB33B,RAB33B,Cluster_6,0.195646225683007,0.27351369779260326,0.813036635412935,1.0
O60725,ICMT,ICMT,Cluster_6,-0.19249359572860206,0.2357515991209411,0.8128533831388687,1.0
Q9H2F3,HSD3B7,HSD3B7,Cluster_6,0.09461500942874694,0.249486753776588,0.8090877369032441,1.0
Q9Y333,LSM2,LSM2,Cluster_6,-0.15739271547765077,0.20816480687315583,0.8028076261736992,1.0
Q13303,KCNAB2,KCNAB2,Cluster_6,-0.006304007604450383,0.20206191795756778,0.7986671514866153,1.0
Q6NSJ0,MYORG,MYORG,Cluster_6,0.10150043803782005,0.21248950289015742,0.7976917684109566,1.0
Q13510,ASAH1,ASAH1,Cluster_6,-0.024747327809496275,0.20792139965479775,0.797618655486886,1.0
Q8NFW8,CMAS,CMAS,Cluster_6,-0.09958475562709607,0.2180651119587556,0.7886096021099824,1.0
Q8N4S9,MARVELD2,MARVELD2,Cluster_6,0.009922692767644584,0.20715645451601958,0.7858010103487221,1.0
P05114,HMGN1,HMGN1,Cluster_6,-0.22102443740042207,0.20691308706810138,0.7812161895791796,1.0
Q9NR77,PXMP2,PXMP2,Cluster_6,-0.09661745352441461,0.2001521941132788,0.7748449056573286,1.0
Q9NUN5,LMBRD1,LMBRD1,Cluster_6,0.22113951301273146,0.20969532134929084,0.77368763723792,1.0
Q6QNY1,BLOC1S2,BLOC1S2,Cluster_6,-0.043340866784438666,0.2433460772821217,0.7702393729464987,1.0
O60779,SLC19A2,SLC19A2,Cluster_6,0.08162007818251447,0.20161849215268382,0.7700421707894307,1.0
Q9NQB0,TCF7L2,TCF7L2,Cluster_6,-0.16229360150097832,0.20543612798510016,0.7693605741030005,1.0
Q9Y261,FOXA2,FOXA2,Cluster_6,0.013161001692934939,0.20056040258254917,0.7690068624628736,1.0
P55854,SUMO3,SUMO3,Cluster_6,-0.16118869778474149,0.23512360279734618,0.7615045414830561,1.0
P14324,FDPS,FDPS,Cluster_6,0.1100068027520589,0.2064683932648262,0.7507826063798078,1.0
P07108,DBI,DBI,Cluster_6,0.0876844012724906,0.2090063641786124,0.7480211401659282,1.0
Q9NQX4,MYO5C,MYO5C,Cluster_6,-0.034834703772624855,0.20680078201568672,0.7459518057364534,1.0
P09234,SNRPC,SNRPC,Cluster_6,-0.15326786005192095,0.20359419426930417,0.7458602808958403,1.0
Q9BTD8,RBM42,RBM42,Cluster_6,-0.3310681682891352,0.22344747195937675,0.7420272523606322,1.0
P49326,FMO5,FMO5,Cluster_6,-0.09979122416821316,0.23395271780983548,0.7360527214760353,1.0
Q9BYC9,MRPL20,MRPL20,Cluster_6,-0.25584936329906294,0.21690636638018837,0.7276467067909564,1.0
O43325,LYRM1,LYRM1,Cluster_6,-0.08421209762339295,0.2211890898905205,0.7265272153325597,1.0
Q9P0S9,TMEM14C,TMEM14C,Cluster_6,-0.05482984098794459,0.20776736338052731,0.678894087516209,1.0
P22694,PRKACB,PRKACB,Cluster_6,-0.1398954523851971,0.20236219347926387,0.6749808637252883,1.0
Q8IYD1,GSPT2,GSPT2,Cluster_6,-0.14792480464192068,0.20351275498708085,0.6749434612325729,1.0
Q96IK0,TMEM101,TMEM101,Cluster_6,0.04825004054715213,0.21360884350245452,0.6108807239251419,1.0
Q92843,BCL2L2,BCL2L2,Cluster_7,-0.34153189705250814,0.6893905879374128,2.1457875394852,1.0
Q5SRI9,MANEA,MANEA,Cluster_7,-0.15466041873960926,0.4404233467017489,1.96594933840829,1.0
Q01814,ATP2B2,ATP2B2,Cluster_7,-0.43298283255124675,0.44526311070974256,1.858627178542374,1.0
Q86VE0,MYPOP,MYPOP,Cluster_7,0.3534081894846771,0.45318188154277367,1.5956065549529406,1.0
P04798,CYP1A1,CYP1A1,Cluster_8,-0.1100669547549506,1.4654529346757177,7.031413327041626,1.0
P01889,HLA-B,HLA-B,Cluster_8,0.6380392284013205,0.8424148920797774,6.433452611422508,1.0
O95994,AGR2,AGR2,Cluster_8,0.42442965892885726,0.845716964713566,5.345740468324983,1.0
Q99999,GAL3ST1,GAL3ST1,Cluster_8,0.6510498872348018,0.9578068944991912,5.267361570718368,1.0
P78329,CYP4F2,CYP4F2,Cluster_8,0.5474268941547327,0.8109555262626293,5.144630020370574,1.0
P42679,MATK,MATK,Cluster_8,0.31533552586108743,1.5616253421418933,5.134509729850093,1.0
Q8NBM8,PCYOX1L,PCYOX1L,Cluster_8,0.5297965535587675,0.739963759980043,4.769485690182542,1.0
Q8IV36,HID1,HID1,Cluster_8,0.6942030065519228,0.8522946920389669,4.696262852067463,1.0
Q7RTY0,SLC16A13,SLC16A13,Cluster_8,0.513737168386722,1.2354367610601842,4.384811668623261,1.0
O95857,TSPAN13,TSPAN13,Cluster_8,0.6454891938510547,0.6103154646648349,4.16665581673832,1.0
O95858,TSPAN15,TSPAN15,Cluster_8,0.5956060439964097,0.7547122038603186,4.121682400185852,1.0
O43278,SPINT1,SPINT1,Cluster_8,0.4400342310370634,0.8326682685401542,4.020592433078408,1.0
Q92754,TFAP2C,TFAP2C,Cluster_8,1.2197721961077204,0.8162142171134047,4.011712344216129,1.0
Q5K4L6,SLC27A3,SLC27A3,Cluster_8,0.4817302141875254,0.8928269960730151,3.944576739451058,1.0
Q9NPB8,GPCPD1,GPCPD1,Cluster_8,-0.24320195503623998,0.6017578439274067,3.862860100910377,1.0
O15120,AGPAT2,AGPAT2,Cluster_8,0.5153017054410777,0.7579899680415708,3.734360768685274,1.0
P19086,GNAZ,GNAZ,Cluster_8,-1.159671054049294,0.9102908843894935,3.719500844154851,1.0
Q8N159,NAGS,NAGS,Cluster_8,0.6252450303375175,1.248949227827597,3.711914098446295,1.0
Q96JW4,SLC41A2,SLC41A2,Cluster_8,0.651764919491411,0.8920570123297087,3.702493622590652,1.0
Q9UL62,TRPC5,TRPC5,Cluster_8,0.01206584362485741,0.6272299506072301,3.700635136130732,1.0
O00142,TK2,TK2,Cluster_8,0.6390504067008703,1.3815647700468259,3.694293161988618,1.0
B7ZLF3,LOC728743,LOC728743,Cluster_8,-0.011856401793608405,0.7473120433022772,3.6901336615746505,1.0
Q8WTU2,SSC4D,SSC4D,Cluster_8,-0.12486873126848887,0.7325770930801627,3.62730351821496,1.0
Q969M1,TOMM40L,TOMM40L,Cluster_8,0.4491412674463588,0.88040741019856,3.60779776657051,1.0
Q96LL9,DNAJC30,DNAJC30,Cluster_8,-1.1563105929551802,1.0281927619616755,3.581967848292725,1.0
O95503,CBX6,CBX6,Cluster_8,-0.19970286717961933,0.7711531457123484,3.45455007101601,1.0
P16150,SPN,SPN,Cluster_8,0.045981870782196704,0.6038476130468119,3.4369034979429145,1.0
Q9NXC2,GFOD1,GFOD1,Cluster_8,-0.5132317429846487,0.9790118078343988,3.432535435374209,1.0
Q3KP31,ZNF791,ZNF791,Cluster_8,0.5546704877565876,0.8694737155804875,3.4140179728783835,1.0
Q5SQN1,SNAP47,SNAP47,Cluster_8,-0.8411254716558336,0.9699189722826667,3.404426681011224,1.0
Q96DC7,TMCO6,TMCO6,Cluster_8,-0.047845818184382084,1.1134143055547523,3.403429744866141,1.0
O43761,SYNGR3,SYNGR3,Cluster_8,0.6270993244236294,0.7277929147668678,3.3512050471977464,1.0
Q14587,ZNF268,ZNF268,Cluster_8,-0.3672457129872014,0.9461036474049633,3.34496806554836,1.0
Q96AZ6,ISG20,ISG20,Cluster_8,0.279371012282155,0.6922021192888949,3.269680358600823,1.0
Q7Z624,CAMKMT,CAMKMT,Cluster_8,-0.24199043061258257,0.4686252577918676,3.209710705980383,1.0
Q7Z4I7,LIMS2,LIMS2,Cluster_8,0.24668792250213828,0.7498505486930428,3.1569417422263992,1.0
Q92558,WASF1,WASF1,Cluster_8,0.06581810274737421,0.6738112955103001,3.1537584877112845,1.0
Q96FF7,MISP3,MISP3,Cluster_8,0.11077695328656352,0.7303629686991935,3.122241145040574,1.0
Q6P0Q8,MAST2,MAST2,Cluster_8,-0.5423884457696935,0.701054286080299,3.0817840893490143,1.0
Q86TI0,TBC1D1,TBC1D1,Cluster_8,-0.1913389799877135,0.57196332983772,3.0639420797059422,1.0
O00592,PODXL,PODXL,Cluster_8,0.27257312490893754,0.4187173545321232,3.055155832375382,1.0
P24863,CCNC,CCNC,Cluster_8,-0.3623407092842662,0.4610723796308089,3.01576869465703,1.0
Q9BW30,TPPP3,TPPP3,Cluster_8,-0.11213248705523851,0.5139156268144752,3.0132331331780016,1.0
Q86W33,TPRA1,TPRA1,Cluster_8,0.5022011721376227,0.9904735748646373,3.004981494142013,1.0
Q14541,HNF4G,HNF4G,Cluster_8,-0.9780942524642994,0.7991213875132577,2.9987663766683177,1.0
Q15119,PDK2,PDK2,Cluster_8,-0.37512887012544066,0.6686799224881979,2.9608739397594324,1.0
Q8TE02,ELP5,ELP5,Cluster_8,-0.4637166351775768,0.5478341939144444,2.9246750560717985,1.0
P78314,SH3BP2,SH3BP2,Cluster_8,0.609042951774986,0.7154331290799385,2.919097670632466,1.0
O00479,HMGN4,HMGN4,Cluster_8,-0.6002703312259964,0.5564709838583282,2.9116775224186178,1.0
Q14397,GCKR,GCKR,Cluster_8,-0.27140444737661895,0.5516412529381782,2.899706124497108,1.0
Q96CD0,FBXL8,FBXL8,Cluster_8,0.2656067117125713,0.8319318503137355,2.885899157649685,1.0
O43924,PDE6D,PDE6D,Cluster_8,0.012460316100860519,0.5275044947300478,2.861669918686488,1.0
P49842,WHR1,WHR1,Cluster_8,-0.08560628768619422,0.3626124927150549,2.8255091666774383,1.0
O15239,NDUFA1,NDUFA1,Cluster_8,-0.6219915107377164,0.9229600043807336,2.818126376132806,1.0
Q9NSP4,CENPM,CENPM,Cluster_8,-0.6314126404583481,0.5630005706560579,2.8159586132514605,1.0
Q93015,NAA80,NAA80,Cluster_8,0.5864749043701564,0.894681570349358,2.807736611827014,1.0
P30536,TSPO,TSPO,Cluster_8,-0.1942913105927642,0.6608296403759256,2.785888440678484,1.0
Q68CJ9,CREB3L3,CREB3L3,Cluster_8,-0.0986551781286762,0.9066362994867517,2.7799290912923027,1.0
Q70EL4,USP43,USP43,Cluster_8,-0.16452755144926062,0.8620074720006741,2.771058961763865,1.0
Q8IVN3,MUSTN1,MUSTN1,Cluster_8,-0.4794562160262372,0.7399104539251017,2.769706699034005,1.0
P32019,INPP5B,INPP5B,Cluster_8,-0.058136505396162316,0.3273043030658271,2.751189388371456,1.0
Q86UW6,N4BP2,N4BP2,Cluster_8,0.1445816460162848,0.8757625790604842,2.749247308447213,1.0
P13686,ACP5,ACP5,Cluster_8,-0.15335438641122548,0.7533365237399634,2.7443920381403863,1.0
Q6UXI9,NPNT,NPNT,Cluster_8,-0.40767703127049415,0.8465029929349515,2.70762947790956,1.0
P0DJ93,SMIM13,SMIM13,Cluster_8,0.7960314909268568,0.5526203173843482,2.6830654018940923,1.0
Q96JM7,L3MBTL3,L3MBTL3,Cluster_8,-0.2982546743358565,0.3882087998348823,2.630410155566146,1.0
Q6NUI6,CHADL,CHADL,Cluster_8,-0.7664766348456707,0.8612716094968571,2.619149407632669,1.0
Q9Y3T6,R3HCC1,R3HCC1,Cluster_8,-0.5493001017332141,0.7345345979304173,2.6176445907133363,1.0
Q4G0X4,KCTD21,KCTD21,Cluster_8,-0.11120042607489074,0.8492980075769839,2.5924263692400658,1.0
Q86WU2,LDHD,LDHD,Cluster_8,-0.0030119770227055817,0.6223594826856413,2.5871728769635407,1.0
Q01201,RELB,RELB,Cluster_8,0.04839167332860755,0.9418738072557014,2.5757777896286065,1.0
O60336,MAPKBP1,MAPKBP1,Cluster_8,0.1846872629908552,0.8322754499376673,2.5684951701142467,1.0
P25116,F2R,F2R,Cluster_8,-0.01953433351336227,0.8668371848267364,2.5659362796215603,1.0
Q9P2X3,IMPACT,IMPACT,Cluster_8,-0.039826553376301706,0.4099207679955144,2.5511773308858974,1.0
Q9BYZ2,LDHAL6B,LDHAL6B,Cluster_8,0.008296098294545475,0.5136626961507107,2.5251154494717376,1.0
P51178,PLCD1,PLCD1,Cluster_8,0.015170164709532105,0.5489259280176891,2.5240711400326816,1.0
P24001,IL32,IL32,Cluster_8,-0.07369724306767973,0.670455036793019,2.5181481145648874,1.0
Q9H2G4,TSPYL2,TSPYL2,Cluster_8,0.062489840057529125,0.6856779985313616,2.5142778815361986,1.0
Q6ZNE5,ATG14,ATG14,Cluster_8,0.2763994477382549,0.7559148771846733,2.508162375853349,1.0
Q14938,NFIX,NFIX,Cluster_8,0.23479972364391954,0.854302064191872,2.506356904328312,1.0
Q96BD5,PHF21A,PHF21A,Cluster_8,0.40552157844799025,0.6638739057981952,2.5051641732684296,1.0
P25963,NFKBIA,NFKBIA,Cluster_8,-0.39618081672540106,0.6555040570077071,2.4978973103273354,1.0
Q9HAZ1,CLK4,CLK4,Cluster_8,-0.19340686245392555,0.7516551375789833,2.4942179788990018,1.0
Q8N9F7,GDPD1,GDPD1,Cluster_8,0.4688067998583872,0.445483476430763,2.488951625725015,1.0
A0PJZ3,GXYLT2,GXYLT2,Cluster_8,-0.18739864528429154,0.6711585644282659,2.487843180128916,1.0
Q86VD7,SLC25A42,SLC25A42,Cluster_8,0.08232059720588447,0.6346591209256416,2.485390138688929,1.0
Q3MIX3,ADCK5,ADCK5,Cluster_8,-0.17996343170582035,0.5542770584748077,2.4714474871760697,1.0
Q6N075,SLC61A1,SLC61A1,Cluster_8,-0.10542759782649969,0.6377344567318426,2.429292172276959,1.0
Q9NNX1,TUFT1,TUFT1,Cluster_8,-0.061526062454392474,0.4241512728882918,2.426660069761784,1.0
Q8N3V7,SYNPO,SYNPO,Cluster_8,0.023855215193734163,0.45553636630606825,2.4176038670102287,1.0
Q96BW1,UPRT,UPRT,Cluster_8,0.08365327311881705,0.5911829963356594,2.413463924284258,1.0
Q9P0P8,MTRES1,MTRES1,Cluster_8,-0.05347706145110919,0.806314379105449,2.4060363216700065,1.0
Q96JE7,SEC16B,SEC16B,Cluster_8,-0.4862141392879694,0.660058355022616,2.4015462179851426,1.0
P0C024,NUDT7,NUDT7,Cluster_8,0.36992205836746905,0.5270688081762469,2.4011015350767,1.0
Q6P3S6,FBXO42,FBXO42,Cluster_8,-0.8621091465332076,0.6667755173221294,2.3586407587034053,1.0
Q9H6K5,PRR36,PRR36,Cluster_8,-0.16514365494885835,0.6834971771241849,2.3518433857819723,1.0
A0A804HLA8,GNG5B,GNG5B,Cluster_8,-0.0654274083792896,0.7137004126673113,2.336287166561325,1.0
Q9UBY8,CLN8,CLN8,Cluster_8,-0.1611534376482838,0.42594471078063323,2.3361451056310187,1.0
Q86YT5,SLC13A5,SLC13A5,Cluster_8,-0.40468504449334314,1.062504438121132,2.3309531214876227,1.0
P35680,HNF1B,HNF1B,Cluster_8,0.02687272703579353,0.777340973466718,2.2960276188703705,1.0
Q6ZNW5,GDPGP1,GDPGP1,Cluster_8,-0.21452337595704257,0.38620108580810986,2.2778545818497182,1.0
Q8IV56,PRR15,PRR15,Cluster_8,0.26258000199440323,0.6989669377078629,2.2750142676045044,1.0
Q8WV16,DCAF4,DCAF4,Cluster_8,0.44635100802019245,0.566466317189419,2.2723416696651206,1.0
Q53TQ3,INO80D,INO80D,Cluster_8,-0.5572638958816235,0.5340078816881454,2.268056148810208,1.0
Q9UHC9,NPC1L1,NPC1L1,Cluster_8,0.5283238234805088,0.6905073454331409,2.2478570158663054,1.0
Q8IYT2,CMTR2,CMTR2,Cluster_8,-0.027949784779168225,0.39206473434149075,2.2461813284775367,1.0
O60437,PPL,PPL,Cluster_8,0.0840355229511824,0.2855000925001037,2.232915006090078,1.0
A8MTT3,CEBPZOS,CEBPZOS,Cluster_8,-0.6788652288608316,0.7688985286700855,2.232818366414264,1.0
Q6N043,ZNF280D,ZNF280D,Cluster_8,-0.7147816768925046,0.631964194418668,2.22948509844322,1.0
Q15573,TAF1A,TAF1A,Cluster_8,-0.29201323589456324,0.6466863046321969,2.21120777587576,1.0
Q8TE82,SH3TC1,SH3TC1,Cluster_8,0.11713290103077809,0.6291550905739942,2.194481367733509,1.0
Q8NB15,ZNF511,ZNF511,Cluster_8,-0.34150855866055263,0.46569377499380255,2.1874869852009944,1.0
P17035,ZNF28,ZNF28,Cluster_8,0.13317963593920368,0.6910293017222132,2.185574696460911,1.0
Q6UWW8,CES3,CES3,Cluster_8,-0.154576162342793,0.8398922161156701,2.18429690177077,1.0
P42685,FRK,FRK,Cluster_8,-0.002284539276423139,0.6647676397922087,2.1735146373736214,1.0
Q9UHK6,AMACR,AMACR,Cluster_8,-0.8680048253344975,0.7320087750299504,2.1724387396017306,1.0
Q8WV60,PTCD2,PTCD2,Cluster_8,-0.31779696895884146,0.5696623426668166,2.172315694229264,1.0
Q8NAX2,KDF1,KDF1,Cluster_8,-0.1804392589919222,0.6961551665233409,2.159954821830944,1.0
Q86WN1,FCHSD1,FCHSD1,Cluster_8,0.2893973554729132,0.3800434528366887,2.149180375650566,1.0
Q8NF91,SYNE1,SYNE1,Cluster_8,-0.20271575378263068,0.41826172512698334,2.144765865714202,1.0
Q9NP71,MLXIPL,MLXIPL,Cluster_8,-0.10777315690380318,0.35937303351497896,2.137866090860048,1.0
Q9NVX7,KBTBD4,KBTBD4,Cluster_8,0.2043186202540035,0.681280271797251,2.11801763481054,1.0
Q9NZL6,RGL1,RGL1,Cluster_8,-0.25040671594041525,0.7853468167276684,2.109311396699906,1.0
Q9HAH7,FBRS,FBRS,Cluster_8,-0.24847348702984207,0.2955749676000384,2.102124715703038,1.0
Q969V5,MUL1,MUL1,Cluster_8,-0.0010867220852901534,0.34972045159919124,2.0938968482001243,1.0
Q9NXU5,ARL15,ARL15,Cluster_8,0.03692597302583548,0.6117098281117138,2.091007520258257,1.0
P55055,NR1H2,NR1H2,Cluster_8,-0.5790092845311099,0.5814346750589553,2.0902031666614,1.0
Q8IYM9,TRIM22,TRIM22,Cluster_8,-0.007325554737149157,0.6553786974802088,2.0885120315236616,1.0
Q9UBS9,SUCO,SUCO,Cluster_8,0.06728926020849237,0.5225272391699761,2.081784366505417,1.0
Q9BX66,SORBS1,SORBS1,Cluster_8,0.18928034795870124,0.2292438782534646,2.069424306473106,1.0
Q96CQ1,SLC25A36,SLC25A36,Cluster_8,-0.44650876718674093,0.581987082509593,2.0636642712376734,1.0
Q02083,NAAA,NAAA,Cluster_8,-0.9056763088491256,0.6710995382699303,2.0460097465551126,1.0
Q9NTN3,SLC35D1,SLC35D1,Cluster_8,-0.5114956065954694,0.6419263400360111,2.037542893962039,1.0
Q96RF0,SNX18,SNX18,Cluster_8,-0.44102684999803127,0.4566040019536761,2.0237429952969563,1.0
O95807,TMEM50A,TMEM50A,Cluster_8,0.17150187877020975,0.615124190824062,2.022585142577704,1.0
Q9UKA9,PTBP2,PTBP2,Cluster_8,0.1362007706038739,0.5150861206679503,2.021681915765708,1.0
P23327,HRC,HRC,Cluster_8,0.5983651976531538,0.472954084656128,2.0204609061688714,1.0
Q5EB52,MEST,MEST,Cluster_8,-0.23723471751086073,0.5386867778126064,2.015404887303138,1.0
A2RU67,FAM234B,FAM234B,Cluster_8,0.31597092566262747,0.2924795447320467,2.014873855342352,1.0
Q9UKT5,FBXO4,FBXO4,Cluster_8,-0.5155007126600795,0.4786715173495826,2.010191854379906,1.0
Q8N6N7,ACBD7,ACBD7,Cluster_8,-0.7478043375382216,0.5378625864365997,2.002815112780297,1.0
Q9BQ65,USB1,USB1,Cluster_8,-0.7062430105733535,0.6438293928957984,1.9991185693362912,1.0
Q9UKT8,FBXW2,FBXW2,Cluster_8,-0.411125037985144,0.6070193883109187,1.993883210735751,1.0
Q96JQ2,CLMN,CLMN,Cluster_8,0.27251355291201723,0.44421188335454587,1.992028372133957,1.0
Q8TBP0,TBC1D16,TBC1D16,Cluster_8,0.08229598102863434,0.5853134658935719,1.9910344275661287,1.0
O14832,PHYH,PHYH,Cluster_8,-0.6577105203833423,0.6743495841921435,1.9878861985927927,1.0
O75820,ZNF189,ZNF189,Cluster_8,-0.20869314106140321,0.3513580257986693,1.985760873254467,1.0
Q12962,TAF10,TAF10,Cluster_8,-0.42030873300516625,0.5630720872710869,1.973658050055264,1.0
Q70EL3,USP50,USP50,Cluster_8,-0.12940579356941648,0.703989420713025,1.9725076398903416,1.0
O75051,PLXNA2,PLXNA2,Cluster_8,0.16324785013401225,0.6951092295953215,1.9592765289212049,1.0
Q96M96,FGD4,FGD4,Cluster_8,0.06748184286481063,0.45033673695395904,1.9562778139543864,1.0
Q8N680,ZBTB2,ZBTB2,Cluster_8,-0.5218852226189999,0.7167016898630475,1.9547711877412064,1.0
P49917,LIG4,LIG4,Cluster_8,-0.42977119322454876,0.733184083251087,1.9482005076620543,1.0
P24723,PRKCH,PRKCH,Cluster_8,-0.04767964731349869,0.6037889858422746,1.944816370604876,1.0
O00716,E2F3,E2F3,Cluster_8,-0.27580878645955315,0.6522495279329115,1.9394725367166767,1.0
Q9GZU1,MCOLN1,MCOLN1,Cluster_8,-0.32010526747962487,0.4722764404458387,1.9381269776662329,1.0
Q8N9M5,TMEM102,TMEM102,Cluster_8,-0.14887672192726017,0.33181442361907276,1.936409199495534,1.0
P78563,ADARB1,ADARB1,Cluster_8,-0.08844769098522842,0.3834942382026166,1.9335701447389544,1.0
A8CG34,,A8CG34,Cluster_8,-0.565641400536217,0.3783768778541652,1.923681629734567,1.0
Q9HC62,SENP2,SENP2,Cluster_8,-0.33070324042128435,0.5189637747285427,1.9227250629518304,1.0
Q8WUY3,PRUNE2,PRUNE2,Cluster_8,0.46224348779882457,0.5377965234268276,1.9179188645166363,1.0
Q96CP7,TLCD1,TLCD1,Cluster_8,-0.34468335657011745,0.8171288141749146,1.916274125536836,1.0
Q9Y4E1,WASHC2C,WASHC2C,Cluster_8,-0.2748806004735242,0.4276946831047365,1.9128947077461689,1.0
Q86UX2,ITIH5,ITIH5,Cluster_8,-0.553661387786255,0.5972756508773582,1.9103627513087105,1.0
Q9UM11,FZR1,FZR1,Cluster_8,-0.2604773796939242,0.4651689287963395,1.9055371031967263,1.0
P48553,TRAPPC10,TRAPPC10,Cluster_8,-0.06445804525740922,0.3662935956316161,1.890823324582728,1.0
Q96FN9,DTD2,DTD2,Cluster_8,0.10333124328319863,0.7147671828556156,1.8899876598992889,1.0
Q9NPI0,TMEM138,TMEM138,Cluster_8,-0.5495230236863113,0.6550198097446872,1.8828989078499736,1.0
